Data;Título;Link;Termo da pesquisa ;Autor;Fontes;Assuntos tratados;;
29.07.2016;Au Brésil, lex-président Lula inculpé pour tentative dentrave à la justice;http://www.lemonde.fr/ameriques/article/2016/07/29/au-bresil-l-ex-president-lula-inculpe-pour-tentative-d-entrave-a-la-justice_4976480_3222.html#Mq8wcEz6y4YYQYMX.99;Lava Jato;Correspondente Claire Gatinois;RP do Instituto Lula;Lula;;
29.07.2016;Au Brésil, lex-président Lula inculpé pour tentative dentrave à la justice;http://www.lemonde.fr/ameriques/article/2016/07/29/au-bresil-l-ex-president-lula-inculpe-pour-tentative-d-entrave-a-la-justice_4976480_3222.html#Mq8wcEz6y4YYQYMX.99;Lava Jato;Correspondente Claire Gatinois;Carlos Melo (professor do Insper);Lula;;
13.09.2016;"
Brésil : Eduardo Cunha inéligible jusquen 2027";http://abonnes.lemonde.fr/ameriques/article/2016/09/13/bresil-eduardo-cunha-ineligible-jusqu-en-2027_4996632_3222.html?xtmc=operation_lava_jato&xtcr=64;Lava Jato;Correspondente Claire Gatinois;Eduardo Cunha;Eduardo Cunha;;
13.09.2016;"
Brésil : Eduardo Cunha inéligible jusquen 2027";http://abonnes.lemonde.fr/ameriques/article/2016/09/13/bresil-eduardo-cunha-ineligible-jusqu-en-2027_4996632_3222.html?xtmc=operation_lava_jato&xtcr=64;Lava Jato;Correspondente Claire Gatinois;Gilberto Maringoni (professor da UFABC);Eduardo Cunha;;
13.09.2016;"
Brésil : Eduardo Cunha inéligible jusquen 2027";http://abonnes.lemonde.fr/ameriques/article/2016/09/13/bresil-eduardo-cunha-ineligible-jusqu-en-2027_4996632_3222.html?xtmc=operation_lava_jato&xtcr=64;Lava Jato;Correspondente Claire Gatinois;Datafolha;Eduardo Cunha;;
13.09.2016;"
Brésil : Eduardo Cunha inéligible jusquen 2027";http://abonnes.lemonde.fr/ameriques/article/2016/09/13/bresil-eduardo-cunha-ineligible-jusqu-en-2027_4996632_3222.html?xtmc=operation_lava_jato&xtcr=64;Lava Jato;Correspondente Claire Gatinois;Folha de S. Paulo;Eduardo Cunha;;
13.09.2016;"
Brésil : Eduardo Cunha inéligible jusquen 2027";http://abonnes.lemonde.fr/ameriques/article/2016/09/13/bresil-eduardo-cunha-ineligible-jusqu-en-2027_4996632_3222.html?xtmc=operation_lava_jato&xtcr=64;Lava Jato;Correspondente Claire Gatinois;Carlos Marun (deputado amigo de Cunha);Eduardo Cunha;;
13.09.2016;"
Brésil : Eduardo Cunha inéligible jusquen 2027";http://abonnes.lemonde.fr/ameriques/article/2016/09/13/bresil-eduardo-cunha-ineligible-jusqu-en-2027_4996632_3222.html?xtmc=operation_lava_jato&xtcr=64;Lava Jato;Correspondente Claire Gatinois;Marco Antonio Carvalho Teixeira (FGV);Eduardo Cunha;;
13.09.2016;"
Brésil : Eduardo Cunha inéligible jusquen 2027";http://abonnes.lemonde.fr/ameriques/article/2016/09/13/bresil-eduardo-cunha-ineligible-jusqu-en-2027_4996632_3222.html?xtmc=operation_lava_jato&xtcr=64;Lava Jato;Correspondente Claire Gatinois;;Eduardo Cunha;;
14.09.2016;"
Petrobras : Lula accusé dêtre le « chef suprême » du réseau de corruption";http://www.lemonde.fr/ameriques/article/2016/09/14/l-ancien-president-bresilien-lula-et-son-epouse-inculpes-pour-corruption_4997791_3222.html#icvFpWQumXqggxC9.99;Lava Jato;Correspondente Claire Gatinois;Deltan Dallagnol;Lula;;
14.09.2016;"
Petrobras : Lula accusé dêtre le « chef suprême » du réseau de corruption";http://www.lemonde.fr/ameriques/article/2016/09/14/l-ancien-president-bresilien-lula-et-son-epouse-inculpes-pour-corruption_4997791_3222.html#icvFpWQumXqggxC9.99;Lava Jato;Correspondente Claire Gatinois;Cristiano Zanin Martins (advogado de Lula);Lula;;
14.09.2016;"
Petrobras : Lula accusé dêtre le « chef suprême » du réseau de corruption";http://www.lemonde.fr/ameriques/article/2016/09/14/l-ancien-president-bresilien-lula-et-son-epouse-inculpes-pour-corruption_4997791_3222.html#icvFpWQumXqggxC9.99;Lava Jato;Correspondente Claire Gatinois;Mathias de Alencastro (politólogo próximo do PT);Lula;;
14.09.2016;"
Petrobras : Lula accusé dêtre le « chef suprême » du réseau de corruption";http://www.lemonde.fr/ameriques/article/2016/09/14/l-ancien-president-bresilien-lula-et-son-epouse-inculpes-pour-corruption_4997791_3222.html#icvFpWQumXqggxC9.99;Lava Jato;Correspondente Claire Gatinois;Lindbergh Farias (senador do PT);Lula;;
15.09.2016;Face aux accusations, lancien président brésilien Lula contre-attaque; http://www.lemonde.fr/ameriques/article/2016/09/15/face-aux-accusations-l-ancien-president-bresilien-lula-contre-attaque_4998481_3222.html#lbZGwWITPe7bcWCy.99;Lava Jato;Correspondente Claire Gatinois;Lula;Lula;;
15.09.2016;Face aux accusations, lancien président brésilien Lula contre-attaque; http://www.lemonde.fr/ameriques/article/2016/09/15/face-aux-accusations-l-ancien-president-bresilien-lula-contre-attaque_4998481_3222.html#lbZGwWITPe7bcWCy.99;Lava Jato;Correspondente Claire Gatinois;Folha de S. Paulo;Lula;;
15.09.2016;Face aux accusations, lancien président brésilien Lula contre-attaque; http://www.lemonde.fr/ameriques/article/2016/09/15/face-aux-accusations-l-ancien-president-bresilien-lula-contre-attaque_4998481_3222.html#lbZGwWITPe7bcWCy.99;Lava Jato;Correspondente Claire Gatinois;Deltan Dallagnol;Lula;;
15.09.2016;Face aux accusations, lancien président brésilien Lula contre-attaque; http://www.lemonde.fr/ameriques/article/2016/09/15/face-aux-accusations-l-ancien-president-bresilien-lula-contre-attaque_4998481_3222.html#lbZGwWITPe7bcWCy.99;Lava Jato;Correspondente Claire Gatinois;Cristiano Zanin (advogado de Lula);Lula;;
17.09.2016;Au Brésil, le business lucratif des bracelets électroniques;http://www.lemonde.fr/economie/article/2016/09/17/au-bresil-le-business-lucratif-des-bracelets-electroniques_4999244_3234.html#Z954hKpblZOMrJym.99;Lava Jato;Correspondente Claire Gatinois;Savio Bloomfield (dono da Spacecom);Aumento da venda de pulseiras eletrônicas;A matéria fala que a Operação Lava Jato é um dos motivos da venda de pulseiras eletrônicas ter crescido no Brasil;
20.09.2016;Lex-président brésilien Lula inculpé de corruption dans laffaire Petrobras;http://www.lemonde.fr/ameriques/article/2016/09/20/l-ex-president-bresilien-lula-sera-juge-pour-corruption-dans-l-affaire-petrobras_5000947_3222.html#DGFWX3bdpISOxgYe.99;Lava Jato;Correspondente Claire Gatinois;Reinaldo Azevedo;Lula;;
20.09.2016;Lex-président brésilien Lula inculpé de corruption dans laffaire Petrobras;http://www.lemonde.fr/ameriques/article/2016/09/20/l-ex-president-bresilien-lula-sera-juge-pour-corruption-dans-l-affaire-petrobras_5000947_3222.html#DGFWX3bdpISOxgYe.99;Lava Jato;Correspondente Claire Gatinois;Folha de S. Paulo;Lula;;
20.09.2016;Lex-président brésilien Lula inculpé de corruption dans laffaire Petrobras;http://www.lemonde.fr/ameriques/article/2016/09/20/l-ex-president-bresilien-lula-sera-juge-pour-corruption-dans-l-affaire-petrobras_5000947_3222.html#DGFWX3bdpISOxgYe.99;Lava Jato;Correspondente Claire Gatinois;Sergio Moro;Lula;;
20.09.2016;Lex-président brésilien Lula inculpé de corruption dans laffaire Petrobras;http://www.lemonde.fr/ameriques/article/2016/09/20/l-ex-president-bresilien-lula-sera-juge-pour-corruption-dans-l-affaire-petrobras_5000947_3222.html#DGFWX3bdpISOxgYe.99;Lava Jato;Correspondente Claire Gatinois;Facebook oficial do Lula;Lula;;
20.09.2016;Lex-président brésilien Lula inculpé de corruption dans laffaire Petrobras;http://www.lemonde.fr/ameriques/article/2016/09/20/l-ex-president-bresilien-lula-sera-juge-pour-corruption-dans-l-affaire-petrobras_5000947_3222.html#DGFWX3bdpISOxgYe.99;Lava Jato;Correspondente Claire Gatinois;Gilberto Maringoni (Psol);Lula;;
22.09.2016;Brésil : larrestation dun ex-ministre des finances affaiblit encore la défense de Rousseff et Lula;http://www.lemonde.fr/ameriques/article/2016/09/22/bresil-l-ancien-ministre-des-finances-de-dilma-rousseff-arrete_5001949_3222.html#WJ0yMrjpYPXjkTJY.99;Lava Jato;Correspondente Claire Gatinois;Carlos Fernando dos Santos Lima (procurador);Detenção Provisória de Guido Mantega;;
22.09.2016;Brésil : larrestation dun ex-ministre des finances affaiblit encore la défense de Rousseff et Lula;http://www.lemonde.fr/ameriques/article/2016/09/22/bresil-l-ancien-ministre-des-finances-de-dilma-rousseff-arrete_5001949_3222.html#WJ0yMrjpYPXjkTJY.99;Lava Jato;Correspondente Claire Gatinois;Marco Antonio Carvalho Teixeira( politólogo da FGV);Detenção Provisória de Guido Mantega;;
22.09.2016;Brésil : larrestation dun ex-ministre des finances affaiblit encore la défense de Rousseff et Lula;http://www.lemonde.fr/ameriques/article/2016/09/22/bresil-l-ancien-ministre-des-finances-de-dilma-rousseff-arrete_5001949_3222.html#WJ0yMrjpYPXjkTJY.99;Lava Jato;Correspondente Claire Gatinois;Folha de Sao Paulo;Detenção Provisória de Guido Mantega;;
22.09.2016;Brésil : larrestation dun ex-ministre des finances affaiblit encore la défense de Rousseff et Lula;http://www.lemonde.fr/ameriques/article/2016/09/22/bresil-l-ancien-ministre-des-finances-de-dilma-rousseff-arrete_5001949_3222.html#WJ0yMrjpYPXjkTJY.99;Lava Jato;Correspondente Claire Gatinois;Rui Falcão (entrevistado pela Folha);Detenção Provisória de Guido Mantega;;
11.10.2016;Lex-président brésilien Lula mis en cause dans un schéma de corruption en Angola;http://www.lemonde.fr/ameriques/article/2016/10/11/l-ex-president-bresilien-lula-mis-en-cause-dans-un-schema-de-corruption-en-angola_5011451_3222.html#8GeGW0GaTa7zvLl5.99;Lava Jato;Correspondente Claire Gatinois;Cristiano Zanin Martins (advogado de Lula);Lula   ;A matéria fala sobre um esquema de corrupção no qual Lula estaria envolvido e cita o envolvimento dele na investigação da Lava Jato;
11.10.2016;Lex-président brésilien Lula mis en cause dans un schéma de corruption en Angola;http://www.lemonde.fr/ameriques/article/2016/10/11/l-ex-president-bresilien-lula-mis-en-cause-dans-un-schema-de-corruption-en-angola_5011451_3222.html#8GeGW0GaTa7zvLl5.99;Lava Jato;Correspondente Claire Gatinois;Ministério Público;Lula   ;A matéria fala sobre um esquema de corrupção no qual Lula estaria envolvido e cita o envolvimento dele na investigação da Lava Jato;
11.10.2016;Lex-président brésilien Lula mis en cause dans un schéma de corruption en Angola;http://www.lemonde.fr/ameriques/article/2016/10/11/l-ex-president-bresilien-lula-mis-en-cause-dans-un-schema-de-corruption-en-angola_5011451_3222.html#8GeGW0GaTa7zvLl5.99;Lava Jato;Correspondente Claire Gatinois;Suprema Corte;Lula   ;A matéria fala sobre um esquema de corrupção no qual Lula estaria envolvido e cita o envolvimento dele na investigação da Lava Jato;
11.10.2016;Lex-président brésilien Lula mis en cause dans un schéma de corruption en Angola;http://www.lemonde.fr/ameriques/article/2016/10/11/l-ex-president-bresilien-lula-mis-en-cause-dans-un-schema-de-corruption-en-angola_5011451_3222.html#8GeGW0GaTa7zvLl5.99;Lava Jato;Correspondente Claire Gatinois;Gilberto Maringoni (professor da UFABC);Lula   ;A matéria fala sobre um esquema de corrupção no qual Lula estaria envolvido e cita o envolvimento dele na investigação da Lava Jato;
11.10.2016;Lex-président brésilien Lula mis en cause dans un schéma de corruption en Angola;http://www.lemonde.fr/ameriques/article/2016/10/11/l-ex-president-bresilien-lula-mis-en-cause-dans-un-schema-de-corruption-en-angola_5011451_3222.html#8GeGW0GaTa7zvLl5.99;Lava Jato;Correspondente Claire Gatinois;Marco Antonio Carvalho Teixeira (FGV);Lula   ;A matéria fala sobre um esquema de corrupção no qual Lula estaria envolvido e cita o envolvimento dele na investigação da Lava Jato;
14.10.2016;Brésil : Lula inculpé dans une affaire de contrats en Angola;http://www.lemonde.fr/ameriques/article/2016/10/14/au-bresil-lula-inculpe-pour-la-troisieme-fois_5013522_3222.html#PGhrGLyh2ddekbff.99;Lava Jato;Correspondente Claire Gatinois;Cristiano Zanin Martins (advogado de Lula);Lula;A matéria fala sobre um esquema de corrupção no qual Lula estaria envolvido e cita o envolvimento dele na investigação da Lava Jato;
14.10.2016;Brésil : Lula inculpé dans une affaire de contrats en Angola;http://www.lemonde.fr/ameriques/article/2016/10/14/au-bresil-lula-inculpe-pour-la-troisieme-fois_5013522_3222.html#PGhrGLyh2ddekbff.99;Lava Jato;Correspondente Claire Gatinois;Revista Época;Lula;A matéria fala sobre um esquema de corrupção no qual Lula estaria envolvido e cita o envolvimento dele na investigação da Lava Jato;
14.10.2016;Brésil : Lula inculpé dans une affaire de contrats en Angola;http://www.lemonde.fr/ameriques/article/2016/10/14/au-bresil-lula-inculpe-pour-la-troisieme-fois_5013522_3222.html#PGhrGLyh2ddekbff.99;Lava Jato;Correspondente Claire Gatinois;fonte anônima;Lula;A matéria fala sobre um esquema de corrupção no qual Lula estaria envolvido e cita o envolvimento dele na investigação da Lava Jato;
19.10.2016;Eduardo Cunha, larchitecte de la destitution de Dilma Rousseff, a été emprisonné;http://www.lemonde.fr/ameriques/article/2016/10/19/bresil-eduardo-cunha-a-ete-arrete_5016643_3222.html#fmgLm0VsYUkUR8Co.99;Lava Jato;Correspondente Claire Gatinois;Marco Antonio Carvalho Teixeira (politólogo da FGV);Eduardo Cunha;;
19.10.2016;Eduardo Cunha, larchitecte de la destitution de Dilma Rousseff, a été emprisonné;http://www.lemonde.fr/ameriques/article/2016/10/19/bresil-eduardo-cunha-a-ete-arrete_5016643_3222.html#fmgLm0VsYUkUR8Co.99;Lava Jato;Correspondente Claire Gatinois;Carlos Melo (professor do Insper);Eduardo Cunha;;
19.10.2016;Eduardo Cunha, larchitecte de la destitution de Dilma Rousseff, a été emprisonné;http://www.lemonde.fr/ameriques/article/2016/10/19/bresil-eduardo-cunha-a-ete-arrete_5016643_3222.html#fmgLm0VsYUkUR8Co.99;Lava Jato;Correspondente Claire Gatinois;Carlos Melo (politólogo);Eduardo Cunha;;
31.10.2016;"Un évangélique prend la mairie de Rio
";http://www.lemonde.fr/ameriques/article/2016/10/31/un-evangelique-prend-la-mairie-de-rio_5022862_3222.html#1H55QZwUjOBqIOtF.99;Lava Jato;Correspondente Claire Gatinois;Marcelo Crivella;Marcelo Crivella;Citação de Marcelo Crivella em uma delação da Lava Jato;
31.10.2016;"Un évangélique prend la mairie de Rio
";http://www.lemonde.fr/ameriques/article/2016/10/31/un-evangelique-prend-la-mairie-de-rio_5022862_3222.html#1H55QZwUjOBqIOtF.99;Lava Jato;Correspondente Claire Gatinois;Brand Arenari (professor da UFF);Marcelo Crivella;Citação de Marcelo Crivella em uma delação da Lava Jato;
31.10.2016;"Un évangélique prend la mairie de Rio
";http://www.lemonde.fr/ameriques/article/2016/10/31/un-evangelique-prend-la-mairie-de-rio_5022862_3222.html#1H55QZwUjOBqIOtF.99;Lava Jato;Correspondente Claire Gatinois;;Marcelo Crivella;Citação de Marcelo Crivella em uma delação da Lava Jato;
05.11.2016;"« Le taux inédit dabstention aux élections brésiliennes trahit un profond désarroi »
";http://www.lemonde.fr/idees/article/2016/11/05/le-desarroi-de-la-societe-bresilienne_5025904_3232.html#lEsyABwfk9YIZY56.99;Lava Jato;Correspondente Claire Gatinois;Folha de S. Paulo;Eleições municipais no Brasil;O texto mostra a Lava Jato como um dos elementos que motivaram a abstenção dos eleitores brasileiros;
05.11.2016;"« Le taux inédit dabstention aux élections brésiliennes trahit un profond désarroi »
";http://www.lemonde.fr/idees/article/2016/11/05/le-desarroi-de-la-societe-bresilienne_5025904_3232.html#lEsyABwfk9YIZY56.99;Lava Jato;Correspondente Claire Gatinois;Marco Antonio Carvalho Teixeira (FGV);Eleições municipais no Brasil;O texto mostra a Lava Jato como um dos elementos que motivaram a abstenção dos eleitores brasileiros;
05.11.2016;"« Le taux inédit dabstention aux élections brésiliennes trahit un profond désarroi »
";http://www.lemonde.fr/idees/article/2016/11/05/le-desarroi-de-la-societe-bresilienne_5025904_3232.html#lEsyABwfk9YIZY56.99;Lava Jato;Correspondente Claire Gatinois;;Eleições municipais no Brasil;O texto mostra a Lava Jato como um dos elementos que motivaram a abstenção dos eleitores brasileiros;
11.11.2016;La douloureuse renaissance de Petrobras;http://abonnes.lemonde.fr/economie/article/2016/11/11/la-douloureuse-renaissance-de-petrobras_5029389_3234.html?xtmc=lava_jato&xtcr=4;Lava Jato;Correspondente Claire Gatinois;Jose Maria Rangel (técnico de manutenção elétrica da Petrobras);Petrobras;;
11.11.2016;La douloureuse renaissance de Petrobras;http://abonnes.lemonde.fr/economie/article/2016/11/11/la-douloureuse-renaissance-de-petrobras_5029389_3234.html?xtmc=lava_jato&xtcr=4;Lava Jato;Correspondente Claire Gatinois;Adriano Pires (diretor do CBIE);Petrobras;;
11.11.2016;La douloureuse renaissance de Petrobras;http://abonnes.lemonde.fr/economie/article/2016/11/11/la-douloureuse-renaissance-de-petrobras_5029389_3234.html?xtmc=lava_jato&xtcr=4;Lava Jato;Correspondente Claire Gatinois;André Rocha (analista financeiro);Petrobras;;
11.11.2016;La douloureuse renaissance de Petrobras;http://abonnes.lemonde.fr/economie/article/2016/11/11/la-douloureuse-renaissance-de-petrobras_5029389_3234.html?xtmc=lava_jato&xtcr=4;Lava Jato;Correspondente Claire Gatinois;André Nassif (professor de economia da Universidade Federal Fluminense);Petrobras;;
11.11.2016;"La déconfiture de Petrobras a accentué le marasme dans lEtat de Rio
";http://www.lemonde.fr/economie/article/2016/11/11/la-deconfiture-de-petrobras-a-accentue-le-marasme-dans-l-etat-de-rio_5029404_3234.html#PzwdD8Of1sqFpfud.99;Lava Jato;Correspondente Claire Gatinois;André Nassif (professor de economia da Universidade Federal Fluminense);Petrobras;;
11.11.2016;"La déconfiture de Petrobras a accentué le marasme dans lEtat de Rio
";http://www.lemonde.fr/economie/article/2016/11/11/la-deconfiture-de-petrobras-a-accentue-le-marasme-dans-l-etat-de-rio_5029404_3234.html#PzwdD8Of1sqFpfud.99;Lava Jato;Correspondente Claire Gatinois;;Petrobras;;
15.11.2016;Carmen Lucia, la « mère supérieure » qui veut en finir avec la corruption au Brésil;http://www.lemonde.fr/ameriques/article/2016/11/15/carmen-lucia-la-mere-superieure-qui-veut-en-finir-avec-la-corruption-au-bresil_5031619_3222.html#hpYllRZ07fDcpuyh.99;Lava Jato;Correspondente Claire Gatinois;Rodrigo Janot;Carmen Lucia;;
15.11.2016;Carmen Lucia, la « mère supérieure » qui veut en finir avec la corruption au Brésil;http://www.lemonde.fr/ameriques/article/2016/11/15/carmen-lucia-la-mere-superieure-qui-veut-en-finir-avec-la-corruption-au-bresil_5031619_3222.html#hpYllRZ07fDcpuyh.99;Lava Jato;Correspondente Claire Gatinois;Carmen Lucia;Carmen Lucia;;
15.11.2016;Carmen Lucia, la « mère supérieure » qui veut en finir avec la corruption au Brésil;http://www.lemonde.fr/ameriques/article/2016/11/15/carmen-lucia-la-mere-superieure-qui-veut-en-finir-avec-la-corruption-au-bresil_5031619_3222.html#hpYllRZ07fDcpuyh.99;Lava Jato;Correspondente Claire Gatinois;Daniel Vargas (professor de Direito da FGV);Carmen Lucia;;
26.11.2016;Le gouvernement brésilien fragilisé par la nouvelle démission dun ministre;http://www.lemonde.fr/ameriques/article/2016/11/26/le-gouvernement-bresilien-fragilise-par-la-demission-d-un-nouveau-ministre_5038552_3222.html#V4ey7tiV7p1XzFhj.99;Lava Jato;Correspondente Claire Gatinois;Geddel Vieira Lima;Demissão de Geddel Vieira Lima;O PMDB é citado como alvo da Operação Lava Jato;
26.11.2016;Le gouvernement brésilien fragilisé par la nouvelle démission dun ministre;http://www.lemonde.fr/ameriques/article/2016/11/26/le-gouvernement-bresilien-fragilise-par-la-demission-d-un-nouveau-ministre_5038552_3222.html#V4ey7tiV7p1XzFhj.99;Lava Jato;Correspondente Claire Gatinois;Fabio Zanini (jornalista da Folha);Demissão de Geddel Vieira Lima;O PMDB é citado como alvo da Operação Lava Jato;
26.11.2016;Le gouvernement brésilien fragilisé par la nouvelle démission dun ministre;http://www.lemonde.fr/ameriques/article/2016/11/26/le-gouvernement-bresilien-fragilise-par-la-demission-d-un-nouveau-ministre_5038552_3222.html#V4ey7tiV7p1XzFhj.99;Lava Jato;Correspondente Claire Gatinois;Jose Roberto Toledo (jornalista do Estadão-via Twitter);Demissão de Geddel Vieira Lima;O PMDB é citado como alvo da Operação Lava Jato;
29.11.2016;Lex-gouverneur de Rio, de la vie de château au cachot;http://www.lemonde.fr/m-moyen-format/article/2016/11/29/l-ex-gouverneur-de-rio-de-la-vie-de-chateau-au-cachot_5040070_4497271.html#ZdL5U9GfSg4Lgv4A.99;Lava Jato;Correspondente Claire Gatinois;Piauí;Sérgio Cabral;;
29.11.2016;Lex-gouverneur de Rio, de la vie de château au cachot;http://www.lemonde.fr/m-moyen-format/article/2016/11/29/l-ex-gouverneur-de-rio-de-la-vie-de-chateau-au-cachot_5040070_4497271.html#ZdL5U9GfSg4Lgv4A.99;Lava Jato;Correspondente Claire Gatinois;Sérgio Moro;Sérgio Cabral;;
29.11.2016;Lex-gouverneur de Rio, de la vie de château au cachot;http://www.lemonde.fr/m-moyen-format/article/2016/11/29/l-ex-gouverneur-de-rio-de-la-vie-de-chateau-au-cachot_5040070_4497271.html#ZdL5U9GfSg4Lgv4A.99;Lava Jato;Correspondente Claire Gatinois;;Sérgio Cabral;;
05.12.2016;"Les Brésiliens dans la rue contre la corruption
";http://www.lemonde.fr/international/article/2016/12/05/les-bresiliens-dans-la-rue-contre-la-corruption_5043350_3210.html#jq1LI6O96Fz8plzo.99;Lava Jato;Correspondente Claire Gatinois;participante do MBL;Manifestação de defesa à Lava Jato;;
05.12.2016;"Les Brésiliens dans la rue contre la corruption
";http://www.lemonde.fr/international/article/2016/12/05/les-bresiliens-dans-la-rue-contre-la-corruption_5043350_3210.html#jq1LI6O96Fz8plzo.99;Lava Jato;Correspondente Claire Gatinois;Roberto Livianu (presidente da ONG Nao aceito corrupçao);Manifestação de defesa à Lava Jato;;
05.12.2016;"Les Brésiliens dans la rue contre la corruption
";http://www.lemonde.fr/international/article/2016/12/05/les-bresiliens-dans-la-rue-contre-la-corruption_5043350_3210.html#jq1LI6O96Fz8plzo.99;Lava Jato;Correspondente Claire Gatinois;Kim Kataguiri (MBL);Manifestação de defesa à Lava Jato;;
05.12.2016;"Les Brésiliens dans la rue contre la corruption
";http://www.lemonde.fr/international/article/2016/12/05/les-bresiliens-dans-la-rue-contre-la-corruption_5043350_3210.html#jq1LI6O96Fz8plzo.99;Lava Jato;Correspondente Claire Gatinois;Marcos Tomio (consultor comercial);Manifestação de defesa à Lava Jato;;
05.12.2016;"Les Brésiliens dans la rue contre la corruption
";http://www.lemonde.fr/international/article/2016/12/05/les-bresiliens-dans-la-rue-contre-la-corruption_5043350_3210.html#jq1LI6O96Fz8plzo.99;Lava Jato;Correspondente Claire Gatinois;Douglas Lima (dono de uma empresa de exportação e importação);Manifestação de defesa à Lava Jato;;
09.12.2016;Au Brésil, les réformes tardent et léconomie patine;http://www.lemonde.fr/economie/article/2016/12/09/au-bresil-les-reformes-tardent-et-l-economie-patine_5046159_3234.html#pWLErgj3K2R1Ax2H.99;Lava Jato;Correspondente Claire Gatinois;fonte anônima de Brasília;Crise Política;A Lava Jato é citada por Roberto Feldmann como a melhor coisa que já aconteceu ao Brasil.;
09.12.2016;Au Brésil, les réformes tardent et léconomie patine;http://www.lemonde.fr/economie/article/2016/12/09/au-bresil-les-reformes-tardent-et-l-economie-patine_5046159_3234.html#pWLErgj3K2R1Ax2H.99;Lava Jato;Correspondente Claire Gatinois;Marcos Lisboa (Insper);Crise Política;A Lava Jato é citada por Roberto Feldmann como a melhor coisa que já aconteceu ao Brasil.;
09.12.2016;Au Brésil, les réformes tardent et léconomie patine;http://www.lemonde.fr/economie/article/2016/12/09/au-bresil-les-reformes-tardent-et-l-economie-patine_5046159_3234.html#pWLErgj3K2R1Ax2H.99;Lava Jato;Correspondente Claire Gatinois;Juan Carlos Rodado (banco Natixis);Crise Política;A Lava Jato é citada por Roberto Feldmann como a melhor coisa que já aconteceu ao Brasil.;
09.12.2016;Au Brésil, les réformes tardent et léconomie patine;http://www.lemonde.fr/economie/article/2016/12/09/au-bresil-les-reformes-tardent-et-l-economie-patine_5046159_3234.html#pWLErgj3K2R1Ax2H.99;Lava Jato;Correspondente Claire Gatinois;Luis Stuhlberger (Verde Asset Management);Crise Política;A Lava Jato é citada por Roberto Feldmann como a melhor coisa que já aconteceu ao Brasil.;
09.12.2016;Au Brésil, les réformes tardent et léconomie patine;http://www.lemonde.fr/economie/article/2016/12/09/au-bresil-les-reformes-tardent-et-l-economie-patine_5046159_3234.html#pWLErgj3K2R1Ax2H.99;Lava Jato;Correspondente Claire Gatinois;Nilson Teixeira (economista do Credit Suisse);Crise Política;A Lava Jato é citada por Roberto Feldmann como a melhor coisa que já aconteceu ao Brasil.;
09.12.2016;Au Brésil, les réformes tardent et léconomie patine;http://www.lemonde.fr/economie/article/2016/12/09/au-bresil-les-reformes-tardent-et-l-economie-patine_5046159_3234.html#pWLErgj3K2R1Ax2H.99;Lava Jato;Correspondente Claire Gatinois;Roberto Feldmann (Professor USP);Crise Política;A Lava Jato é citada por Roberto Feldmann como a melhor coisa que já aconteceu ao Brasil.;
15.12.2016;"Le Brésil senfonce dans une crise de régime
";http://www.lemonde.fr/ameriques/article/2016/12/15/le-president-bresilien-piege-par-un-nouveau-scandale-de-corruption_5049107_3222.html#ELgbsz0lZ7YSeIzI.99;Lava Jato;Correspondente Claire Gatinois;Ronaldo Caiado;Crise Politica;;
15.12.2016;"Le Brésil senfonce dans une crise de régime
";http://www.lemonde.fr/ameriques/article/2016/12/15/le-president-bresilien-piege-par-un-nouveau-scandale-de-corruption_5049107_3222.html#ELgbsz0lZ7YSeIzI.99;Lava Jato;Correspondente Claire Gatinois;Mathias de Alencastro (politólogo);Crise Politica;;
15.12.2016;"Le Brésil senfonce dans une crise de régime
";http://www.lemonde.fr/ameriques/article/2016/12/15/le-president-bresilien-piege-par-un-nouveau-scandale-de-corruption_5049107_3222.html#ELgbsz0lZ7YSeIzI.99;Lava Jato;Correspondente Claire Gatinois;Jean Wyllys  (PSOL);Crise Politica;;
15.12.2016;"Le Brésil senfonce dans une crise de régime
";http://www.lemonde.fr/ameriques/article/2016/12/15/le-president-bresilien-piege-par-un-nouveau-scandale-de-corruption_5049107_3222.html#ELgbsz0lZ7YSeIzI.99;Lava Jato;Correspondente Claire Gatinois;Gilberto Maringoni;Crise Politica;;
15.12.2016;"Le Brésil senfonce dans une crise de régime
";http://www.lemonde.fr/ameriques/article/2016/12/15/le-president-bresilien-piege-par-un-nouveau-scandale-de-corruption_5049107_3222.html#ELgbsz0lZ7YSeIzI.99;Lava Jato;Correspondente Claire Gatinois;;Crise Politica;;
20.12.2016;"Au Brésil, la saison 2 de laffaire « Lava Jato »
";http://www.lemonde.fr/ameriques/article/2016/12/20/au-bresil-la-saison-2-de-l-affaire-lava-jato_5051585_3222.html#Tclu2J3tiTxRrHHx.99;Lava Jato;Correspondente Claire Gatinois;Revista Piauí;Lava Jato;;
 23.01.2017;"Au Brésil, mort dun juge anticorruption qui instruisait lenquête « Lava Jato »
";http://www.lemonde.fr/ameriques/article/2017/01/23/au-bresil-mort-d-un-juge-anticorruption-qui-instruisait-l-enquete-lava-jato_5067507_3222.html#OqkzP2PoyisiQEFC.99;Lava Jato;Correspondente Claire Gatinois;Sergio Moro (entrevista para a FSP);Teori Zavaski;;
